0,1,2,3,4,5
ENSG00000252766,RNU6-255P,snRNA,19018983,19019087,Y
ENSG00000274711,Metazoa_SRP,misc_RNA,130517049,130517312,2
ENSG00000208036,MIR106B,miRNA,100093993,100094074,7
ENSG00000264056,MIR5685,miRNA,53276993,53277071,6
ENSG00000201423,RN7SKP246,misc_RNA,144535354,144535670,5
ENSG00000206621,SNORD116-14,snoRNA,25080142,25080233,15
ENSG00000264425,MIR4653,miRNA,101159473,101159555,7
ENSG00000265422,MIR4684,miRNA,22719517,22719598,1
ENSG00000264014,MIR4253,miRNA,22863159,22863226,1
ENSG00000274878,DLEU2_3,misc_RNA,50049591,50049663,13
ENSG00000252604,RNU2-44P,snRNA,154790291,154790484,4
ENSG00000207199,SNORD38,snoRNA,39018615,39018683,8
ENSG00000278108,MIR6757,miRNA,53056944,53057012,12
ENSG00000273912,MIR8068,miRNA,28477481,28477548,11
ENSG00000199700,RNU6-223P,snRNA,135960703,135960809,7
ENSG00000206649,SNORA20,snoRNA,80316939,80317069,8
ENSG00000238761,snoU13,snoRNA,112371004,112371107,1
ENSG00000276982,OSCAR,protein_coding,54094681,54102740,CHR_HSCHR19LRC_LRC_J_CTG3_1
ENSG00000207421,SNORD38B,snoRNA,44778390,44778456,1
ENSG00000242436,RN7SL789P,misc_RNA,32655016,32655308,19
ENSG00000268991,FAM231B,protein_coding,16539066,16539575,1
ENSG00000222076,RNU2-3P,snRNA,95745804,95745994,15
ENSG00000266503,RN7SL162P,misc_RNA,28642979,28643270,22
ENSG00000265105,Y_RNA,misc_RNA,29747821,29747922,CHR_HSCHR6_MHC_QBL_CTG1
ENSG00000252626,RNU6-1308P,snRNA,107007568,107007670,3
ENSG00000202050,RNU6-391P,snRNA,24365651,24365754,6
ENSG00000252332,RNU6-911P,snRNA,139448740,139448843,7
ENSG00000239115,RNU7-67P,snRNA,101307367,101307428,8
ENSG00000206835,RNU1-74P,snRNA,232832017,232832187,1
ENSG00000283438,Metazoa_SRP,misc_RNA,23132730,23133005,22
ENSG00000253016,Y_RNA,misc_RNA,38274448,38274549,12
ENSG00000200385,SNORA42,snoRNA,37720425,37720561,14
ENSG00000253080,RNA5SP373,rRNA,111339527,111339621,12
ENSG00000276669,Metazoa_SRP,misc_RNA,86216596,86216878,11
ENSG00000212424,RNU1-119P,snRNA,44884616,44884780,15
ENSG00000264102,MIR4688,miRNA,46376402,46376484,11
ENSG00000202263,RNA5SP22,rRNA,78094807,78094915,1
ENSG00000207146,Y_RNA,misc_RNA,108676951,108677057,X
ENSG00000221406,MIR320B2,miRNA,224257004,224257141,1
ENSG00000200670,RNU6-912P,snRNA,65814672,65814775,7
ENSG00000207077,RNU6-1119P,snRNA,100153672,100153779,5
ENSG00000252261,RNA5SP262,rRNA,32192028,32192153,8
ENSG00000200064,RNY4P9,misc_RNA,49908634,49908730,13
ENSG00000276162,MIR5739,miRNA,28459869,28459948,22
ENSG00000283385,MIR4524A,miRNA,69099564,69099632,17
ENSG00000263918,MIR3670-1,miRNA,14907717,14907781,16
ENSG00000277052,MIR6763,miRNA,132581997,132582061,12
ENSG00000223321,RN7SKP293,misc_RNA,12406486,12406781,6
ENSG00000221333,MIR548K,miRNA,70283955,70284070,11
ENSG00000199373,RNA5SP453,rRNA,32176050,32176168,18
ENSG00000273516,U1,snRNA,121008362,121008507,1
ENSG00000238616,RNU6-300P,snRNA,151201341,151201444,6
ENSG00000283276,ABBA01000935.1,unprocessed_pseudogene,91374331,91514157,CHR_HG2022_PATCH
ENSG00000222810,RNU2-68P,snRNA,72376979,72377169,X
ENSG00000200356,RNU6-833P,snRNA,73279062,73279168,10
ENSG00000262354,Y_RNA,misc_RNA,69191115,69191215,CHR_HSCHR16_2_CTG3_1
ENSG00000221066,SNORD111,snoRNA,70538005,70538098,16
ENSG00000253739,RNU6-323P,snRNA,38166012,38166118,8
ENSG00000200613,RNA5SP349,rRNA,109120878,109120986,11
ENSG00000252238,SNORA31,snoRNA,4827001,4827084,2
ENSG00000206903,SNORA24B,snoRNA,65285461,65285591,15
ENSG00000201277,Y_RNA,misc_RNA,173254190,173254290,5
ENSG00000264741,MIR4505,miRNA,73758747,73758819,14
ENSG00000221369,MIR548G,miRNA,147344629,147344717,4
ENSG00000012983,MAP4K5,protein_coding,50418501,50561126,14
ENSG00000151748,SAV1,protein_coding,50632058,50668331,14
ENSG00000237848,AL606489.2,processed_pseudogene,204394541,204394774,1
ENSG00000261065,AL592146.1,antisense_RNA,204131062,204131966,1
ENSG00000126456,IRF3,protein_coding,49659569,49665875,19
ENSG00000270179,AP002840.2,sense_intronic,113368478,113369117,11
ENSG00000149292,TTC12,protein_coding,113314529,113383544,11
ENSG00000141858,SAMD1,protein_coding,14087840,14091036,19
ENSG00000251678,AC027343.3,lincRNA,7344579,7345921,5
ENSG00000247732,AC091951.2,unprocessed_pseudogene,7290823,7296345,5
ENSG00000112941,PAPD7,protein_coding,6713007,6757048,5
ENSG00000262099,AC004148.1,lincRNA,5469092,5470360,17
ENSG00000271963,AC026786.2,antisense_RNA,133115692,133122340,12
ENSG00000247970,AL160313.1,lincRNA,99604556,99625740,14
ENSG00000250842,AC137770.1,lincRNA,145337932,145381670,5
ENSG00000213326,RPS7P11,processed_pseudogene,46721582,46722167,17
ENSG00000262660,AC139530.2,protein_coding,81703371,81720539,17
ENSG00000262814,MRPL12,protein_coding,81703357,81707526,17
ENSG00000058673,ZC3H11A,protein_coding,203795654,203854999,1
ENSG00000243904,RPSAP5,processed_pseudogene,103374033,103374916,14
ENSG00000266364,AC087499.8,transcribed_processed_pseudogene,20633034,20633259,17
ENSG00000229402,AL162151.1,antisense_RNA,99158416,99159669,14
ENSG00000232573,RPL3P4,processed_pseudogene,98972879,98973301,14
ENSG00000176605,C14orf177,protein_coding,98711613,98717761,14
ENSG00000231258,ZSWIM5P2,unprocessed_pseudogene,20583758,20591180,17
ENSG00000235323,COTL1P2,processed_pseudogene,20564538,20564889,17
ENSG00000259110,LINC02304,lincRNA,97154857,97158736,14
ENSG00000263946,AC015818.3,transcribed_processed_pseudogene,20554971,20559410,17
ENSG00000137726,FXYD6,protein_coding,117836976,117877486,11
ENSG00000258401,AL512361.1,processed_pseudogene,49373966,49374383,14
ENSG00000224025,AL353616.1,processed_pseudogene,68609125,68611984,9
ENSG00000258392,RPA2P1,processed_pseudogene,46996454,46997174,14
ENSG00000105357,MYH14,protein_coding,50188186,50310545,19
ENSG00000267815,AC008655.1,antisense_RNA,50310022,50310539,19
ENSG00000133055,MYBPH,protein_coding,203167811,203175813,1
ENSG00000188766,SPRED3,protein_coding,38388421,38399587,19
ENSG00000258845,AL139354.1,lincRNA,45567995,45569069,14
ENSG00000229567,AL139421.1,processed_pseudogene,93278961,93279129,1
ENSG00000237003,AC126124.2,processed_pseudogene,93190740,93191060,1
ENSG00000165684,SNAPC4,protein_coding,136375577,136400168,9
ENSG00000183475,ASB7,protein_coding,100602534,100651705,15
ENSG00000108559,NUP88,protein_coding,5360963,5420160,17
ENSG00000231407,AL354732.1,antisense_RNA,170460453,170532647,1
ENSG00000233703,AC027673.1,processed_pseudogene,80749632,80751231,10
ENSG00000153823,PID1,protein_coding,228850526,229271285,2
ENSG00000260919,AC100835.1,antisense_RNA,74613194,74615596,15
ENSG00000233990,AL353754.1,processed_pseudogene,7833618,7833957,10
ENSG00000237357,BX088651.4,lincRNA,42566679,42569353,9
ENSG00000175602,CCDC85B,protein_coding,65890112,65891635,11
ENSG00000174059,CD34,protein_coding,207880972,207911402,1
ENSG00000186318,BACE1,protein_coding,117285207,117316259,11
ENSG00000210049,MT-TF,Mt_tRNA,577,647,MT
ENSG00000211459,MT-RNR1,Mt_rRNA,648,1601,MT
ENSG00000210077,MT-TV,Mt_tRNA,1602,1670,MT
ENSG00000210082,MT-RNR2,Mt_rRNA,1671,3229,MT
ENSG00000209082,MT-TL1,Mt_tRNA,3230,3304,MT
ENSG00000198888,MT-ND1,protein_coding,3307,4262,MT
ENSG00000210100,MT-TI,Mt_tRNA,4263,4331,MT
ENSG00000210107,MT-TQ,Mt_tRNA,4329,4400,MT
ENSG00000210112,MT-TM,Mt_tRNA,4402,4469,MT
ENSG00000198763,MT-ND2,protein_coding,4470,5511,MT
ENSG00000210117,MT-TW,Mt_tRNA,5512,5579,MT
ENSG00000210127,MT-TA,Mt_tRNA,5587,5655,MT
ENSG00000210135,MT-TN,Mt_tRNA,5657,5729,MT
ENSG00000210140,MT-TC,Mt_tRNA,5761,5826,MT
ENSG00000210144,MT-TY,Mt_tRNA,5826,5891,MT
ENSG00000198804,MT-CO1,protein_coding,5904,7445,MT
ENSG00000210151,MT-TS1,Mt_tRNA,7446,7514,MT
ENSG00000210154,MT-TD,Mt_tRNA,7518,7585,MT
ENSG00000198712,MT-CO2,protein_coding,7586,8269,MT
ENSG00000210156,MT-TK,Mt_tRNA,8295,8364,MT
ENSG00000163431,LMOD1,protein_coding,201896452,201946588,1
ENSG00000170549,IRX1,protein_coding,3596054,3601403,5
ENSG00000228253,MT-ATP8,protein_coding,8366,8572,MT
ENSG00000241978,AKAP2,protein_coding,110048598,110172512,9
ENSG00000259603,AC016595.1,antisense_RNA,3596211,3600188,5
ENSG00000198899,MT-ATP6,protein_coding,8527,9207,MT
ENSG00000235754,APOM,protein_coding,31643159,31648952,CHR_HSCHR6_MHC_SSTO_CTG1
ENSG00000235219,AC236972.2,unprocessed_pseudogene,153203044,153205534,X
ENSG00000268870,AC008758.5,protein_coding,12391949,12441082,19
ENSG00000198938,MT-CO3,protein_coding,9207,9990,MT
ENSG00000129667,RHBDF2,protein_coding,76470891,76501790,17
ENSG00000210164,MT-TG,Mt_tRNA,9991,10058,MT
ENSG00000198840,MT-ND3,protein_coding,10059,10404,MT
ENSG00000262319,AC007952.6,antisense_RNA,19141017,19143689,17
ENSG00000210174,MT-TR,Mt_tRNA,10405,10469,MT
ENSG00000212907,MT-ND4L,protein_coding,10470,10766,MT
ENSG00000156575,PRG3,protein_coding,57376769,57381150,11
ENSG00000117834,SLC5A9,protein_coding,48222685,48248644,1
ENSG00000198886,MT-ND4,protein_coding,10760,12137,MT
ENSG00000233452,STXBP5-AS1,antisense_RNA,146841901,147204614,6
ENSG00000226752,CUTALP,transcribed_unitary_pseudogene,120824828,120854385,9
ENSG00000210176,MT-TH,Mt_tRNA,12138,12206,MT
ENSG00000170482,SLC23A1,protein_coding,139367196,139384553,5
ENSG00000210184,MT-TS2,Mt_tRNA,12207,12265,MT
ENSG00000210191,MT-TL2,Mt_tRNA,12266,12336,MT
ENSG00000273010,AL360270.3,antisense_RNA,110963302,110964649,1
ENSG00000198786,MT-ND5,protein_coding,12337,14148,MT
ENSG00000228872,AC096664.1,processed_pseudogene,63717122,63717899,2
ENSG00000259413,AC011270.1,processed_pseudogene,78382573,78383155,15
ENSG00000278054,AL591926.7,processed_pseudogene,41647825,41648035,9
ENSG00000275493,FAM27D1,processed_pseudogene,41644430,41644770,9
ENSG00000198695,MT-ND6,protein_coding,14149,14673,MT
ENSG00000099290,WASHC2A,protein_coding,50067888,50133506,10
ENSG00000258630,LINC02292,lincRNA,95329584,95335504,14
ENSG00000210194,MT-TE,Mt_tRNA,14674,14742,MT
ENSG00000224077,AP000936.1,antisense_RNA,117098987,117108170,11
ENSG00000198727,MT-CYB,protein_coding,14747,15887,MT
ENSG00000143119,CD53,protein_coding,110873154,110899928,1
ENSG00000211968,IGHV1-58,IG_V_gene,106622357,106622855,14
ENSG00000210195,MT-TT,Mt_tRNA,15888,15953,MT
ENSG00000211966,IGHV5-51,IG_V_gene,106578744,106579236,14
ENSG00000210196,MT-TP,Mt_tRNA,15956,16023,MT
ENSG00000256108,AC135586.1,processed_pseudogene,132745156,132745729,12
ENSG00000170409,AC091390.1,unprocessed_pseudogene,102327256,102329530,7
ENSG00000260469,C15orf59-AS1,lincRNA,73752317,73770613,15
ENSG00000116962,NID1,protein_coding,235975830,236065162,1
ENSG00000279096,AL356289.3,TEC,48102068,48104736,1
ENSG00000283562,IGHVIII-44,IG_V_pseudogene,106478006,106478393,14
ENSG00000260029,AC007608.2,antisense_RNA,50551824,50553940,16
ENSG00000106780,MEGF9,protein_coding,120600813,120714470,9
ENSG00000215397,SCRT2,protein_coding,661596,676179,20
ENSG00000204149,AGAP6,protein_coding,49982190,50010499,10
ENSG00000160185,UBASH3A,protein_coding,42403447,42447681,21
ENSG00000162076,FLYWCH2,protein_coding,2883186,2899382,16
ENSG00000227883,ATP6V0E1P4,processed_pseudogene,47550196,47550753,1
ENSG00000229833,PET100,protein_coding,7629737,7631956,19
ENSG00000205209,SCGB2B2,protein_coding,34593329,34675699,19
ENSG00000205025,OR5G5P,transcribed_unprocessed_pseudogene,56801856,56820422,11
ENSG00000129951,PLPPR3,protein_coding,812488,821977,19
ENSG00000197889,MEIG1,protein_coding,14959439,14988050,10
ENSG00000179044,EXOC3L1,protein_coding,67184366,67190204,16
ENSG00000187510,PLEKHG7,protein_coding,92721462,92772455,12
ENSG00000238041,AP004245.1,processed_pseudogene,56690465,56690723,11
ENSG00000225497,KCNMA1-AS2,antisense_RNA,77147652,77150100,10
ENSG00000117335,CD46,protein_coding,207752057,207795513,1
ENSG00000196893,AC090286.1,antisense_RNA,18951625,18954149,17
ENSG00000211952,IGHV4-28,IG_V_gene,106324254,106324760,14
ENSG00000249305,AC048346.1,processed_pseudogene,140619694,140619837,3
ENSG00000253462,IGHVIII-26-1,IG_V_pseudogene,106309417,106309666,14
ENSG00000255421,AP002340.1,antisense_RNA,76137315,76137731,11
ENSG00000113318,MSH3,protein_coding,80654648,80876460,5
ENSG00000259013,AL118558.2,processed_pseudogene,101969364,101969601,14
ENSG00000116353,MECR,protein_coding,29192873,29230942,1
ENSG00000140459,CYP11A1,protein_coding,74337759,74367740,15
ENSG00000183644,C11orf88,protein_coding,111514785,111537031,11
ENSG00000137707,BTG4,protein_coding,111467526,111512354,11
ENSG00000178440,LINC00843,lincRNA,49972763,49982053,10
ENSG00000253260,AC087664.1,lincRNA,59561327,59593701,8
ENSG00000196814,MVB12B,protein_coding,126326849,126507041,9
ENSG00000257127,CLLU1,protein_coding,92421531,92431002,12
ENSG00000249818,AC097375.2,lincRNA,151904932,151928648,4
ENSG00000158258,CLSTN2,protein_coding,139935185,140577397,3
ENSG00000232413,AL589923.1,lincRNA,126057580,126159613,9
ENSG00000254215,IGHVIII-11-1,IG_V_pseudogene,106120207,106120473,14
ENSG00000224044,UBDP1,unprocessed_pseudogene,29464469,29469679,CHR_HSCHR6_MHC_QBL_CTG1
ENSG00000124191,TOX2,protein_coding,43914864,44069616,20
ENSG00000282738,AC243829.7,unprocessed_pseudogene,36161607,36162926,17
ENSG00000144744,UBA3,protein_coding,69054730,69080408,3
ENSG00000167912,AC090152.1,antisense_RNA,59119040,59121346,8
ENSG00000198846,TOX,protein_coding,58805418,59119208,8
ENSG00000256250,AC073912.1,lincRNA,130810606,130812438,12
ENSG00000053254,FOXN3,protein_coding,89124871,89619149,14
ENSG00000259073,FOXN3-AS2,antisense_RNA,89576216,89577477,14
ENSG00000123643,SLC36A1,protein_coding,151437046,151492381,5
ENSG00000211933,IGHV6-1,IG_V_gene,105939756,105940253,14
ENSG00000257065,AL049844.1,protein_coding,143807092,143844617,6
ENSG00000021852,C8B,protein_coding,56929210,56966140,1
ENSG00000236170,IGHD1-1,IG_D_gene,105919502,105919518,14
ENSG00000226777,FAM30A,lincRNA,105917979,105932642,14
ENSG00000255280,AP001922.4,processed_pseudogene,75642600,75642889,11
ENSG00000270371,AL122127.1,processed_pseudogene,105785505,105785831,14
ENSG00000254298,AC008641.1,lincRNA,151158106,151158462,5
ENSG00000244413,RPL23AP56,processed_pseudogene,134978827,134979279,8
ENSG00000236626,MTND5P17,processed_pseudogene,36432882,36434484,10
ENSG00000187486,KCNJ11,protein_coding,17385859,17389331,11
ENSG00000155087,ODF1,protein_coding,102551572,102561017,8
ENSG00000249602,AL589765.4,antisense_RNA,151763384,151769501,1
ENSG00000203288,TDRKH-AS1,antisense_RNA,151790804,151794402,1
ENSG00000100284,TOM1,protein_coding,35299275,35347994,22
ENSG00000237273,RSL24D1P8,processed_pseudogene,12096424,12096915,19
ENSG00000239269,RPSAP4,processed_pseudogene,94726288,94727175,14
ENSG00000268916,CSAG3,protein_coding,152753921,152760222,X
ENSG00000214827,MTCP1,protein_coding,155061622,155147937,X
ENSG00000160803,UBQLN4,protein_coding,156035301,156053794,1
ENSG00000186020,ZNF529,protein_coding,36534774,36605276,19
ENSG00000075914,EXOSC7,protein_coding,44975241,45036066,3
ENSG00000233646,OR52T1P,unprocessed_pseudogene,5566678,5567616,11
ENSG00000268288,AL589765.5,antisense_RNA,151766486,151767000,1
ENSG00000258659,TRIM34,protein_coding,5619764,5644398,11
ENSG00000229704,EIF2S2P2,processed_pseudogene,185245460,185246441,3
ENSG00000278339,KIR2DP1,unprocessed_pseudogene,54755024,54767369,CHR_HSCHR19KIR_FH08_A_HAP_CTG3_1
ENSG00000239600,AP000797.1,processed_pseudogene,115951105,115951491,11
ENSG00000167083,GNGT2,protein_coding,49202791,49210574,17
ENSG00000162885,B3GALNT2,protein_coding,235449923,235504481,1
ENSG00000279818,AP002991.2,TEC,115731942,115734742,11
ENSG00000178243,C9orf62,lincRNA,135343249,135346562,9
ENSG00000258820,AF111167.1,antisense_RNA,75259411,75271950,14
ENSG00000272154,AC244517.2,antisense_RNA,141100242,141174391,5
ENSG00000279983,AC244517.10,protein_coding,141223372,141245861,5
ENSG00000261432,LINC01613,lincRNA,119935053,119937832,9
ENSG00000278954,AC130686.1,TEC,41665566,41668031,17
ENSG00000268238,IGFL1P2,unprocessed_pseudogene,46260420,46260858,19
ENSG00000146001,PCDHB18P,transcribed_unprocessed_pseudogene,141234333,141237529,5
ENSG00000250719,AL672043.1,protein_coding,46175486,46176478,1
ENSG00000273736,AC244100.1,transcribed_unprocessed_pseudogene,35963488,35965472,17
ENSG00000214514,KRT42P,transcribed_unprocessed_pseudogene,41626327,41640199,17
ENSG00000226957,AL358075.1,antisense_RNA,46046818,46048368,1
ENSG00000260136,AC008915.2,lincRNA,23452758,23457606,16
ENSG00000160284,SPATC1L,protein_coding,46161148,46184476,21
ENSG00000280039,RN7SKP23,TEC,23412380,23416680,16
ENSG00000259782,AC008915.1,sense_intronic,23446446,23447282,16
ENSG00000117461,PIK3R3,protein_coding,46040140,46133036,1
ENSG00000279047,AC244517.5,antisense_RNA,141046260,141096402,5
ENSG00000197149,AC107956.1,processed_pseudogene,17228279,17229151,11
ENSG00000104967,NOVA2,protein_coding,45933734,45973546,19
ENSG00000277539,AC138058.1,sense_intronic,71276087,71289616,3
ENSG00000229732,AC019349.1,antisense_RNA,41500983,41502409,17
ENSG00000223609,HBD,protein_coding,5232678,5235370,11
ENSG00000099617,EFNA2,protein_coding,1286154,1300237,19
ENSG00000229992,HMGB3P9,processed_pseudogene,92647048,92647630,1
ENSG00000254629,AP002370.1,processed_pseudogene,83789977,83791578,11
ENSG00000266973,AC092296.1,antisense_RNA,36378028,36378832,19
ENSG00000235924,ZNRF2P3,processed_pseudogene,79981839,79982212,10
ENSG00000276868,AL353626.2,processed_pseudogene,40883634,40883763,9
ENSG00000249778,TRMT112P2,processed_pseudogene,80033171,80033302,5
ENSG00000235220,HLA-F,protein_coding,29720256,29736008,CHR_HSCHR6_MHC_DBB_CTG1
ENSG00000198496,NBR2,transcribed_unprocessed_pseudogene,43125610,43153671,17
ENSG00000255341,OR8Q1P,unprocessed_pseudogene,124601584,124602238,11
ENSG00000274473,SCT,protein_coding,626689,627401,CHR_HSCHR11_1_CTG8
ENSG00000223604,AC007394.1,processed_pseudogene,149439897,149440427,2
ENSG00000175329,ISX,protein_coding,35066136,35087387,22
ENSG00000236237,LTB,protein_coding,31656860,31658827,CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000253852,AC011383.1,antisense_RNA,150608428,150615354,5
ENSG00000165868,HSPA12A,protein_coding,116671192,116849741,10
ENSG00000237544,MAS1LP1,unprocessed_pseudogene,29475501,29476547,CHR_HSCHR6_MHC_SSTO_CTG1
ENSG00000276896,GOLGA8F,protein_coding,28378587,28391990,CHR_HSCHR15_1_CTG8
ENSG00000152422,XRCC4,protein_coding,83077498,83353787,5
ENSG00000259803,SLC22A31,protein_coding,89195761,89201664,16
ENSG00000280333,AC090617.10,TEC,2072823,2072956,17
ENSG00000248807,KRTAP9-12P,unprocessed_pseudogene,41212706,41213237,17
ENSG00000280051,AC079456.1,TEC,129262345,129262824,12
ENSG00000160325,CACFD1,protein_coding,133459965,133470848,9
ENSG00000256699,TMEM132D-AS2,lincRNA,129208601,129212662,12
ENSG00000258673,LINC01397,antisense_RNA,110082688,110109719,1
ENSG00000215883,CYB5RL,protein_coding,54169651,54200036,1
ENSG00000135083,CCNJL,protein_coding,160251652,160345396,5
ENSG00000240871,KRTAP4-7,protein_coding,41084150,41085141,17
ENSG00000236838,AC090617.2,antisense_RNA,2213697,2214414,17
ENSG00000275386,AC105081.1,unprocessed_pseudogene,93974671,93974776,8
ENSG00000255037,AC136443.2,unprocessed_pseudogene,14766402,14770075,16
ENSG00000140691,ARMC5,protein_coding,31458080,31467166,16
ENSG00000250821,EXOC1L,protein_coding,55819819,55837487,4
ENSG00000256407,AL357673.1,protein_coding,54132686,54200073,1
ENSG00000242067,RPL9P28,processed_pseudogene,48691116,48691694,17
ENSG00000171014,OR4D5,protein_coding,123939543,123940637,11
ENSG00000141298,SSH2,protein_coding,29625938,29930276,17
ENSG00000229388,LINC01715,lincRNA,28643228,28648581,1
ENSG00000263063,AC024361.2,lincRNA,82713908,82716255,17
ENSG00000264985,AC124804.1,antisense_RNA,73513612,73521407,17
ENSG00000233271,AL590440.1,antisense_RNA,54980950,54992274,1
ENSG00000143001,TMEM61,protein_coding,54980792,54992293,1
ENSG00000231536,AC226101.2,antisense_RNA,110610916,110612404,2
ENSG00000216867,AC226101.1,processed_pseudogene,110633947,110634333,2
ENSG00000242396,AC096536.3,antisense_RNA,54886875,54888001,1
ENSG00000226186,ELOCP21,processed_pseudogene,70955899,70956234,2
ENSG00000235072,AC012074.1,lincRNA,25369136,25375845,2
ENSG00000258881,AC007040.2,protein_coding,70939318,70995336,2
ENSG00000255408,PCDHA3,protein_coding,140801028,141012344,5
ENSG00000229273,BX664615.1,processed_pseudogene,39809562,39810019,9
ENSG00000233719,GOT2P3,transcribed_processed_pseudogene,9641723,9643011,12
ENSG00000273994,SDR42E1P1,processed_pseudogene,39651901,39652377,9
ENSG00000229707,SKP1P3,processed_pseudogene,39485379,39485865,9
ENSG00000160323,ADAMTS13,protein_coding,133414358,133459402,9
ENSG00000198554,WDHD1,protein_coding,54938950,55027105,14
ENSG00000204444,APOM,protein_coding,31652416,31658210,6
ENSG00000254986,DPP3,protein_coding,66480013,66509657,11
ENSG00000189144,ZNF573,protein_coding,37735833,37817300,19
ENSG00000229696,KARSP1,processed_pseudogene,41925598,41927349,13
ENSG00000137818,RPLP1,protein_coding,69452784,69456194,15
ENSG00000160447,PKN3,protein_coding,128702523,128720918,9
ENSG00000229954,MTND2P2,processed_pseudogene,102786813,102788387,X
ENSG00000224471,MTCO3P19,processed_pseudogene,102799563,102799883,X
ENSG00000158234,FAIM,protein_coding,138608606,138633376,3
ENSG00000185666,SYN3,protein_coding,32512552,33058372,22
ENSG00000261379,AC010735.1,sense_intronic,226804036,226805061,2
ENSG00000087074,PPP1R15A,protein_coding,48872392,48876057,19
ENSG00000256349,AP002748.4,protein_coding,66509079,66533613,11
ENSG00000219430,MBL3P,unprocessed_pseudogene,79582298,79584877,10
ENSG00000100234,TIMP3,protein_coding,32801701,32863043,22
ENSG00000189190,ZNF600,protein_coding,52764195,52786791,19
ENSG00000225401,TGIF2P1,processed_pseudogene,244394976,244395660,1
ENSG00000278980,AP003485.1,TEC,91208838,91209590,11
ENSG00000237693,IRGM,protein_coding,150846523,150900736,5
ENSG00000229960,AL590483.1,lincRNA,244068820,244093026,1
ENSG00000254677,OSBPL9P2,processed_pseudogene,91114724,91115951,11
ENSG00000279015,AC016717.3,TEC,225761559,225762112,2
ENSG00000099821,POLRMT,protein_coding,617224,633604,19
ENSG00000118496,FBXO30,protein_coding,145793502,145814753,6
ENSG00000185651,UBE2L3,protein_coding,21549447,21624034,22
ENSG00000183246,RIMBP3C,protein_coding,21545357,21551461,22
ENSG00000260000,AL133338.1,antisense_RNA,100881471,100882987,6
ENSG00000279798,AC018659.2,TEC,97563257,97563971,12
ENSG00000276039,AL353770.2,processed_pseudogene,66962271,66962348,9
ENSG00000088367,EPB41L1,protein_coding,36091504,36232799,20
ENSG00000263588,AC091043.1,lincRNA,22088060,22098780,18
ENSG00000255360,AP004607.8,unprocessed_pseudogene,89955146,89957165,11
ENSG00000090581,GNPTG,protein_coding,1351923,1364113,16
ENSG00000206480,FLOT1,protein_coding,30717229,30732250,CHR_HSCHR6_MHC_QBL_CTG1
ENSG00000267992,AC010605.1,antisense_RNA,39030436,39031323,19
